business_id,date,violation_type_id,risk_category,description
68768,"20130903",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68768,"20130903",103133,"Moderate Risk","Foods not protected from contamination"
68768,"20121219",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68768,"20121219",103145,"Low Risk","Improper storage of equipment utensils or linens"
68768,"20121219",103142,"Low Risk","Unclean nonfood contact surfaces"
68768,"20121219",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68768,"20121219",103162,"Low Risk","Other low risk violation"
68768,"20121219",103123,"Moderate Risk","Food in poor condition"
68768,"20121219",103103,"High Risk","High risk food holding temperature "
68768,"20120323",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68768,"20120323",103141,"Low Risk","Improper food labeling or menu misrepresentation"
68768,"20140324",103139,"Low Risk","Improper food storage"
68768,"20140324",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68768,"20140324",103103,"High Risk","High risk food holding temperature "
68769,"20120322",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68773,"20140521",103131,"Moderate Risk","Moderate risk vermin infestation"
68773,"20140521",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68773,"20140521",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68773,"20140521",103120,"Moderate Risk","Moderate risk food holding temperature "
68773,"20130424",103109,"High Risk","Unclean or unsanitary food contact surfaces"
68773,"20130424",103103,"High Risk","High risk food holding temperature "
68773,"20120418",103136,"Low Risk","Unsanitary employee garments hair or nails"
68773,"20120418",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68773,"20131030",103150,"Low Risk","Improper or defective plumbing"
68773,"20131030",103133,"Moderate Risk","Foods not protected from contamination"
68773,"20131030",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68773,"20131030",103120,"Moderate Risk","Moderate risk food holding temperature "
68773,"20131030",103105,"High Risk","Improper cooling methods"
68775,"20140529",103161,"Low Risk","Low risk vermin infestation"
68775,"20140529",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68775,"20130529",103161,"Low Risk","Low risk vermin infestation"
68775,"20131112",103118,"Moderate Risk","Employee eating or smoking"
68786,"20140617",103142,"Low Risk","Unclean nonfood contact surfaces"
68786,"20140617",103131,"Moderate Risk","Moderate risk vermin infestation"
68786,"20140617",103103,"High Risk","High risk food holding temperature "
68786,"20140617",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68786,"20140617",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68786,"20140617",103139,"Low Risk","Improper food storage"
68786,"20140617",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68786,"20130211",103118,"Moderate Risk","Employee eating or smoking"
68786,"20130211",103114,"High Risk","High risk vermin infestation"
68786,"20130211",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68786,"20130211",103120,"Moderate Risk","Moderate risk food holding temperature "
68786,"20130211",103102,"High Risk","Unclean hands or improper use of gloves"
68786,"20130211",103133,"Moderate Risk","Foods not protected from contamination"
68786,"20130211",103139,"Low Risk","Improper food storage"
68786,"20130211",103142,"Low Risk","Unclean nonfood contact surfaces"
68786,"20130211",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68786,"20130211",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68786,"20131203",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68786,"20131203",103120,"Moderate Risk","Moderate risk food holding temperature "
68786,"20131203",103131,"Moderate Risk","Moderate risk vermin infestation"
68786,"20131203",103142,"Low Risk","Unclean nonfood contact surfaces"
68786,"20131203",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68786,"20120418",103142,"Low Risk","Unclean nonfood contact surfaces"
68786,"20120418",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68786,"20120418",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68786,"20120418",103131,"Moderate Risk","Moderate risk vermin infestation"
68799,"20140418",103139,"Low Risk","Improper food storage"
68799,"20140418",103145,"Low Risk","Improper storage of equipment utensils or linens"
68799,"20130501",103129,"Moderate Risk","Insufficient hot water or running water"
68799,"20130501",103142,"Low Risk","Unclean nonfood contact surfaces"
68799,"20120502",103145,"Low Risk","Improper storage of equipment utensils or linens"
68799,"20120502",103150,"Low Risk","Improper or defective plumbing"
68800,"20130313",103103,"High Risk","High risk food holding temperature "
68804,"20121114",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68804,"20121114",103145,"Low Risk","Improper storage of equipment utensils or linens"
68804,"20121114",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68804,"20130307",103102,"High Risk","Unclean hands or improper use of gloves"
68804,"20130307",103112,"High Risk","No hot water or running water"
68804,"20130307",103102,"High Risk","Unclean hands or improper use of gloves"
68804,"20130307",103112,"High Risk","No hot water or running water"
68804,"20140226",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68804,"20140226",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68808,"20121116",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68808,"20121116",103147,"Low Risk","Inadequate ventilation or lighting"
68808,"20121116",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68808,"20130220",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68808,"20130220",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68808,"20130220",103147,"Low Risk","Inadequate ventilation or lighting"
68808,"20130220",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
68808,"20140317",103138,"Low Risk","Improper storage use or identification of toxic substances"
68808,"20140317",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68809,"20140528",103139,"Low Risk","Improper food storage"
68809,"20140528",103161,"Low Risk","Low risk vermin infestation"
68809,"20140528",103142,"Low Risk","Unclean nonfood contact surfaces"
68809,"20140528",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68809,"20140528",103157,"Low Risk","Food safety certificate or food handler card not available"
68809,"20141202",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68809,"20141202",103142,"Low Risk","Unclean nonfood contact surfaces"
68809,"20141202",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68809,"20141202",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68809,"20141202",103131,"Moderate Risk","Moderate risk vermin infestation"
68809,"20130515",103138,"Low Risk","Improper storage use or identification of toxic substances"
68809,"20130515",103127,"Moderate Risk","Noncompliance with HAACP plan or variance"
68809,"20130515",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68809,"20131125",103139,"Low Risk","Improper food storage"
68809,"20131125",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68809,"20131122",103151,"Low Risk","Inadequate or unsanitary refuse containers or area or no garbage service"
68809,"20131122",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68809,"20120808",103162,"Low Risk","Other low risk violation"
68809,"20120808",103157,"Low Risk","Food safety certificate or food handler card not available"
68809,"20120808",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
68811,"20141009",103139,"Low Risk","Improper food storage"
68811,"20130715",103139,"Low Risk","Improper food storage"
68811,"20130715",103142,"Low Risk","Unclean nonfood contact surfaces"
68813,"20140429",103156,"Low Risk","Permit license or inspection report not posted"
68813,"20140429",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
68813,"20140429",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68813,"20140429",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68813,"20130312",103104,"High Risk","Unauthorized or unsafe use of time as a public health control measure"
68814,"20121004",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68814,"20121004",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68814,"20140211",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68814,"20140211",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
68824,"20141023",103129,"Moderate Risk","Insufficient hot water or running water"
68824,"20141023",103150,"Low Risk","Improper or defective plumbing"
68824,"20141023",103139,"Low Risk","Improper food storage"
68824,"20141023",103120,"Moderate Risk","Moderate risk food holding temperature "
68824,"20141023",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
68824,"20141023",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68824,"20141023",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68824,"20141023",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68824,"20130307",103103,"High Risk","High risk food holding temperature "
68824,"20130307",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
68824,"20130307",103132,"Moderate Risk","Improper thawing methods "
68824,"20130307",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
68824,"20130307",103162,"Low Risk","Other low risk violation"
68824,"20140207",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68824,"20140207",103159,"Low Risk","Worker safety hazards"
68824,"20140207",103142,"Low Risk","Unclean nonfood contact surfaces"
68824,"20140207",103139,"Low Risk","Improper food storage"
68824,"20140207",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
68824,"20140207",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
68824,"20140207",103145,"Low Risk","Improper storage of equipment utensils or linens"
68826,"20140924",103148,"Low Risk","No thermometers or uncalibrated thermometers "
68826,"20140924",103103,"High Risk","High risk food holding temperature "
68826,"20130814",103143,"Low Risk","Inadequate warewashing facilities or equipment"
68826,"20130814",103157,"Low Risk","Food safety certificate or food handler card not available"
68826,"20130814",103139,"Low Risk","Improper food storage"
68826,"20130814",103161,"Low Risk","Low risk vermin infestation"
68826,"20121226",103139,"Low Risk","Improper food storage"
68826,"20121226",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
68826,"20121226",103131,"Moderate Risk","Moderate risk vermin infestation"
68826,"20121226",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
